Age,Gender,Occupation,Country,Sleep_Hours_Scaled,Sleep_Hours_Scaled,Sleep_Hours_Scaled,Work_Hours_Scaled,Work_Hours_Scaled,Work_Hours_Scaled,Physical_Activity_Hours_Scaled,Physical_Activity_Hours_Scaled,Physical_Activity_Hours_Scaled,Social_Media_Usage_Scaled,Social_Media_Usage_Scaled,Social_Media_Usage_Scaled,Diet_Quality_Encoded_Scaled,Diet_Quality_Encoded_Scaled,Diet_Quality_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Stress_Level
43,Prefer not to say,Education,Canada,0.65,0.65,0.65,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.9,0.9,0.9,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low
54,Non-binary,Finance,India,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.2,0.2,0.2,0.509090909090909,0.509090909090909,0.509090909090909,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
59,Male,Healthcare,Other,0.6,0.6,0.6,0.62,0.62,0.62,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.49090909090909096,0.49090909090909096,0.49090909090909096,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
28,Non-binary,Finance,Australia,0.65,0.65,0.65,0.4,0.4,0.4,0.4,0.4,0.4,0.7090909090909091,0.7090909090909091,0.7090909090909091,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Medium
53,Male,Other,Germany,0.06666666666666676,0.06666666666666676,0.06666666666666676,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6909090909090909,0.6909090909090909,0.6909090909090909,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
58,Prefer not to say,Education,Australia,0.29999999999999993,0.29999999999999993,0.29999999999999993,0.4600000000000001,0.4600000000000001,0.4600000000000001,0.9,0.9,0.9,0.7272727272727273,0.7272727272727273,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,High
54,Male,IT,UK,0.04999999999999993,0.04999999999999993,0.04999999999999993,0.9400000000000001,0.9400000000000001,0.9400000000000001,0.0,0.0,0.0,0.5818181818181818,0.5818181818181818,0.5818181818181818,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,High
48,Prefer not to say,Sales,Canada,0.18333333333333324,0.18333333333333324,0.18333333333333324,0.4800000000000001,0.4800000000000001,0.4800000000000001,1.0,1.0,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,High
64,Female,Finance,Other,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.68,0.68,0.68,0.4,0.4,0.4,0.9818181818181818,0.9818181818181818,0.9818181818181818,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,High
65,Male,Healthcare,Australia,0.8166666666666668,0.8166666666666668,0.8166666666666668,0.58,0.58,0.58,0.4,0.4,0.4,0.6909090909090909,0.6909090909090909,0.6909090909090909,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,Medium
32,Female,Education,Canada,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.1,0.1,0.1,0.509090909090909,0.509090909090909,0.509090909090909,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
32,Prefer not to say,Finance,Australia,0.85,0.85,0.85,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.5,0.5,0.5,0.6909090909090909,0.6909090909090909,0.6909090909090909,0.5,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
34,Prefer not to say,Engineering,India,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.4,0.4,0.4,0.5,0.5,0.5,0.8363636363636363,0.8363636363636363,0.8363636363636363,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,High
41,Female,Other,Germany,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.32000000000000006,0.32000000000000006,0.32000000000000006,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.4363636363636363,0.4363636363636363,0.4363636363636363,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
63,Non-binary,Finance,Germany,0.35,0.35,0.35,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.7636363636363637,0.7636363636363637,0.7636363636363637,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
22,Non-binary,Engineering,Canada,0.43333333333333324,0.43333333333333324,0.43333333333333324,0.64,0.64,0.64,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.7818181818181817,0.7818181818181817,0.7818181818181817,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
19,Female,IT,Australia,0.2333333333333334,0.2333333333333334,0.2333333333333334,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.2,0.2,0.2,0.890909090909091,0.890909090909091,0.890909090909091,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,High
18,Female,Engineering,India,0.04999999999999993,0.04999999999999993,0.04999999999999993,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.4,0.4,0.4,0.018181818181818174,0.018181818181818174,0.018181818181818174,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
46,Male,IT,Canada,0.3666666666666666,0.3666666666666666,0.3666666666666666,0.62,0.62,0.62,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.9272727272727271,0.9272727272727271,0.9272727272727271,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,High
59,Prefer not to say,Education,USA,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.32000000000000006,0.32000000000000006,0.32000000000000006,0.9,0.9,0.9,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
41,Female,Engineering,India,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.6,0.6,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
52,Female,IT,USA,0.29999999999999993,0.29999999999999993,0.29999999999999993,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.4,0.4,0.4,0.6363636363636364,0.6363636363636364,0.6363636363636364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,High
45,Prefer not to say,Sales,Australia,0.8166666666666668,0.8166666666666668,0.8166666666666668,0.14,0.14,0.14,1.0,1.0,1.0,0.21818181818181817,0.21818181818181817,0.21818181818181817,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,Low
58,Non-binary,IT,Germany,0.45000000000000007,0.45000000000000007,0.45000000000000007,0.9600000000000001,0.9600000000000001,0.9600000000000001,1.0,1.0,1.0,0.5636363636363636,0.5636363636363636,0.5636363636363636,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,High
44,Prefer not to say,Sales,Germany,0.6833333333333332,0.6833333333333332,0.6833333333333332,0.26,0.26,0.26,0.0,0.0,0.0,0.8727272727272727,0.8727272727272727,0.8727272727272727,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,High
38,Female,Finance,UK,0.8833333333333334,0.8833333333333334,0.8833333333333334,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.5,0.5,0.5,0.4363636363636363,0.4363636363636363,0.4363636363636363,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
41,Female,Other,USA,0.3833333333333332,0.3833333333333332,0.3833333333333332,1.0,1.0,1.0,0.8,0.8,0.8,0.9272727272727271,0.9272727272727271,0.9272727272727271,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
64,Female,Education,India,0.9,0.9,0.9,0.38,0.38,0.38,0.0,0.0,0.0,0.6545454545454544,0.6545454545454544,0.6545454545454544,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
41,Prefer not to say,Finance,Australia,0.31666666666666676,0.31666666666666676,0.31666666666666676,0.62,0.62,0.62,0.0,0.0,0.0,0.23636363636363636,0.23636363636363636,0.23636363636363636,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
64,Male,Finance,Canada,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.4600000000000001,0.4600000000000001,0.4600000000000001,1.0,1.0,1.0,0.6545454545454544,0.6545454545454544,0.6545454545454544,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,High
27,Female,Other,India,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.018181818181818174,0.018181818181818174,0.018181818181818174,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
40,Non-binary,Healthcare,India,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.42000000000000004,0.42000000000000004,0.42000000000000004,1.0,1.0,1.0,0.054545454545454564,0.054545454545454564,0.054545454545454564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Low
39,Male,IT,USA,0.08333333333333337,0.08333333333333337,0.08333333333333337,0.4600000000000001,0.4600000000000001,0.4600000000000001,0.4,0.4,0.4,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,High
35,Non-binary,Sales,Australia,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.9400000000000001,0.9400000000000001,0.9400000000000001,0.2,0.2,0.2,0.6,0.6,0.6,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
24,Female,Other,UK,0.18333333333333324,0.18333333333333324,0.18333333333333324,0.62,0.62,0.62,0.8,0.8,0.8,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
52,Male,Finance,Other,0.29999999999999993,0.29999999999999993,0.29999999999999993,0.38,0.38,0.38,0.0,0.0,0.0,0.34545454545454546,0.34545454545454546,0.34545454545454546,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
57,Prefer not to say,Healthcare,USA,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9,0.9,0.9,1.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,Low
41,Non-binary,Sales,USA,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.88,0.88,0.88,0.2,0.2,0.2,0.8545454545454546,0.8545454545454546,0.8545454545454546,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,High
62,Non-binary,Engineering,Other,0.43333333333333324,0.43333333333333324,0.43333333333333324,0.5400000000000001,0.5400000000000001,0.5400000000000001,0.5,0.5,0.5,0.32727272727272727,0.32727272727272727,0.32727272727272727,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,High
51,Non-binary,Other,USA,0.1166666666666667,0.1166666666666667,0.1166666666666667,0.9400000000000001,0.9400000000000001,0.9400000000000001,0.0,0.0,0.0,0.6909090909090909,0.6909090909090909,0.6909090909090909,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
62,Prefer not to say,Sales,UK,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.68,0.68,0.68,0.4,0.4,0.4,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
38,Non-binary,Sales,Other,0.06666666666666676,0.06666666666666676,0.06666666666666676,0.18000000000000005,0.18000000000000005,0.18000000000000005,0.5,0.5,0.5,0.5636363636363636,0.5636363636363636,0.5636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
35,Female,Healthcare,UK,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.58,0.58,0.58,0.1,0.1,0.1,0.21818181818181817,0.21818181818181817,0.21818181818181817,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
19,Male,Sales,UK,0.6,0.6,0.6,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.1,0.1,0.1,0.4363636363636363,0.4363636363636363,0.4363636363636363,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Medium
60,Male,Education,Other,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.2,0.2,0.2,0.6727272727272727,0.6727272727272727,0.6727272727272727,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,High
59,Male,Healthcare,India,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.38,0.38,0.38,0.8,0.8,0.8,0.23636363636363636,0.23636363636363636,0.23636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Low
59,Male,Finance,UK,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.68,0.68,0.68,1.0,1.0,1.0,0.49090909090909096,0.49090909090909096,0.49090909090909096,0.5,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Medium
40,Prefer not to say,Education,Australia,0.8666666666666666,0.8666666666666666,0.8666666666666666,0.14,0.14,0.14,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Medium
51,Non-binary,Finance,USA,0.3833333333333332,0.3833333333333332,0.3833333333333332,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.8,0.8,0.8,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
36,Female,Finance,Australia,0.9499999999999998,0.9499999999999998,0.9499999999999998,1.0,1.0,1.0,0.1,0.1,0.1,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,High
62,Male,Education,UK,0.8666666666666666,0.8666666666666666,0.8666666666666666,0.84,0.84,0.84,0.4,0.4,0.4,0.7454545454545454,0.7454545454545454,0.7454545454545454,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
62,Non-binary,Engineering,UK,0.04999999999999993,0.04999999999999993,0.04999999999999993,0.38,0.38,0.38,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.8545454545454546,0.8545454545454546,0.8545454545454546,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,High
39,Male,Education,Other,0.04999999999999993,0.04999999999999993,0.04999999999999993,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.8545454545454546,0.8545454545454546,0.8545454545454546,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
59,Female,Sales,Other,0.9499999999999998,0.9499999999999998,0.9499999999999998,0.64,0.64,0.64,0.0,0.0,0.0,0.8,0.8,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
33,Non-binary,Finance,USA,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.66,0.66,0.66,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Low
54,Non-binary,Education,India,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.24,0.24,0.24,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.5272727272727272,0.5272727272727272,0.5272727272727272,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
61,Non-binary,Sales,Australia,0.31666666666666676,0.31666666666666676,0.31666666666666676,0.9600000000000001,0.9600000000000001,0.9600000000000001,0.2,0.2,0.2,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,High
59,Female,IT,Other,0.4,0.4,0.4,0.92,0.92,0.92,0.4,0.4,0.4,0.9272727272727271,0.9272727272727271,0.9272727272727271,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,High
63,Female,Healthcare,Australia,0.43333333333333324,0.43333333333333324,0.43333333333333324,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.2,0.2,0.2,0.8545454545454546,0.8545454545454546,0.8545454545454546,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,High
54,Non-binary,Engineering,India,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.62,0.62,0.62,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.38181818181818183,0.38181818181818183,0.38181818181818183,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,High
52,Female,Other,Other,0.6,0.6,0.6,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.9,0.9,0.9,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Low
32,Prefer not to say,Finance,India,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.66,0.66,0.66,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.9818181818181818,0.9818181818181818,0.9818181818181818,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
39,Male,Education,UK,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.44000000000000006,0.44000000000000006,0.44000000000000006,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.018181818181818174,0.018181818181818174,0.018181818181818174,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,Low
63,Prefer not to say,Healthcare,USA,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0,0.0,0.0,0.4727272727272728,0.4727272727272728,0.4727272727272728,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
47,Male,Healthcare,Germany,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.28,0.28,0.28,0.1,0.1,0.1,0.5272727272727272,0.5272727272727272,0.5272727272727272,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,High
50,Prefer not to say,Healthcare,UK,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.4800000000000001,0.4800000000000001,0.4800000000000001,0.1,0.1,0.1,0.5636363636363636,0.5636363636363636,0.5636363636363636,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
56,Female,IT,Australia,0.5666666666666668,0.5666666666666668,0.5666666666666668,0.9800000000000001,0.9800000000000001,0.9800000000000001,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.5,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
46,Prefer not to say,Sales,USA,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.24,0.24,0.24,0.5,0.5,0.5,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Medium
35,Female,Sales,UK,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.9400000000000001,0.9400000000000001,0.9400000000000001,0.2,0.2,0.2,0.9454545454545454,0.9454545454545454,0.9454545454545454,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
52,Female,Other,Germany,0.6,0.6,0.6,0.84,0.84,0.84,1.0,1.0,1.0,0.9272727272727271,0.9272727272727271,0.9272727272727271,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,Medium
26,Prefer not to say,Healthcare,India,0.6,0.6,0.6,0.68,0.68,0.68,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.5,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,High
46,Female,Education,Other,0.04999999999999993,0.04999999999999993,0.04999999999999993,0.7800000000000001,0.7800000000000001,0.7800000000000001,0.4,0.4,0.4,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,Medium
50,Non-binary,Engineering,India,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.36,0.36,0.36,0.8,0.8,0.8,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,Low
