Age,Gender,Occupation,Country,Sleep_Hours_Scaled,Work_Hours_Scaled,Physical_Activity_Hours_Scaled,Social_Media_Usage_Scaled,Diet_Quality_Encoded_Scaled,Smoking_Habit_Encoded_Scaled,Alcohol_Consumption_Encoded_Scaled,Stress_Level,Cluster
47,Male,Healthcare,Australia,0.35,0.5599999999999999,0.3,0.5818181818181818,0.0,0.0,1.0,Medium,1
38,Male,Sales,USA,0.8833333333333334,0.6,1.0,0.1636363636363636,0.0,0.6666666666666666,0.0,Low,0
33,Female,Education,USA,0.6666666666666666,0.06,0.5,0.0727272727272727,0.5,0.3333333333333333,0.0,Low,0
60,Male,Healthcare,USA,0.1666666666666666,0.7000000000000001,0.6000000000000001,0.5636363636363636,1.0,0.3333333333333333,0.6666666666666666,High,2
61,Non-binary,Education,Other,0.4999999999999999,0.9,0.6000000000000001,0.1272727272727272,1.0,0.6666666666666666,1.0,High,2
30,Male,Sales,Other,1.0,0.22,0.7000000000000001,0.3636363636363636,1.0,1.0,0.0,Low,2
36,Male,Engineering,UK,0.6333333333333332,0.64,0.0,0.7636363636363637,0.5,0.0,0.0,Medium,0
55,Male,Engineering,UK,0.7166666666666667,0.18,0.9,0.4181818181818181,0.0,1.0,0.3333333333333333,Low,0
36,Prefer not to say,IT,Canada,0.9499999999999998,0.7800000000000001,0.7000000000000001,0.6909090909090909,0.5,0.6666666666666666,0.0,Medium,0
53,Female,Engineering,UK,0.6,0.38,0.2,0.3454545454545454,1.0,0.0,1.0,High,2
62,Female,Engineering,Canada,0.2833333333333333,0.94,0.6000000000000001,0.8727272727272727,0.5,0.0,0.3333333333333333,High,0
27,Male,Education,UK,0.2833333333333333,0.5400000000000001,0.2,0.3636363636363636,0.5,0.0,0.6666666666666666,High,1
31,Prefer not to say,Finance,Canada,0.1166666666666667,0.9,0.0,0.9636363636363636,1.0,0.3333333333333333,0.6666666666666666,High,2
29,Prefer not to say,Healthcare,UK,0.3833333333333332,0.12,0.8,0.0181818181818181,0.0,0.0,1.0,Low,1
61,Female,Engineering,UK,0.2,0.12,0.0,0.9454545454545454,1.0,0.6666666666666666,0.6666666666666666,High,2
42,Prefer not to say,Finance,Germany,0.2333333333333334,0.42,0.1,0.6545454545454544,0.5,0.6666666666666666,0.6666666666666666,High,1
46,Female,Healthcare,Australia,0.2,0.06,0.4,0.0545454545454545,0.0,0.6666666666666666,0.6666666666666666,Medium,1
38,Non-binary,Engineering,India,0.9499999999999998,0.14,1.0,0.1090909090909091,1.0,0.6666666666666666,0.0,Low,2
54,Prefer not to say,Healthcare,Other,0.4999999999999999,0.3400000000000001,0.9,0.2,0.0,0.6666666666666666,0.0,Low,0
58,Prefer not to say,Other,Other,0.15,0.36,0.6000000000000001,0.8181818181818182,0.0,0.6666666666666666,0.3333333333333333,High,0
39,Male,IT,USA,0.0833333333333333,0.4600000000000001,0.4,1.0,1.0,0.6666666666666666,1.0,High,2
25,Female,Healthcare,Other,0.4333333333333332,0.82,0.2,0.6727272727272727,0.5,0.3333333333333333,0.3333333333333333,High,0
57,Male,IT,Germany,0.2,0.06,0.1,0.8363636363636363,0.5,0.6666666666666666,0.6666666666666666,High,1
61,Female,Education,Other,0.3833333333333332,0.12,0.0,0.2181818181818181,0.0,1.0,0.6666666666666666,Medium,1
53,Male,Healthcare,UK,0.1166666666666667,0.7600000000000001,0.2,0.6909090909090909,1.0,0.0,0.3333333333333333,High,2
29,Non-binary,Sales,USA,0.3333333333333333,0.68,1.0,0.0727272727272727,0.0,0.0,0.6666666666666666,Low,1
63,Non-binary,Other,India,0.5166666666666665,0.12,0.8,0.6363636363636364,1.0,0.6666666666666666,0.3333333333333333,Medium,2
63,Non-binary,Other,Germany,0.7166666666666667,0.18,0.8,0.3818181818181818,1.0,0.0,1.0,Low,2
55,Non-binary,Other,Germany,0.7166666666666667,0.82,0.2,0.0363636363636363,0.0,0.3333333333333333,1.0,Medium,1
25,Female,Education,UK,0.4999999999999999,0.38,0.7000000000000001,0.5454545454545454,0.5,0.3333333333333333,0.6666666666666666,Medium,1
37,Non-binary,Other,India,0.7166666666666667,0.92,0.0,0.9454545454545454,0.5,1.0,0.3333333333333333,High,0
23,Male,Finance,Canada,0.7166666666666667,0.32,1.0,0.9454545454545454,0.0,1.0,0.3333333333333333,Low,0
64,Non-binary,Sales,USA,0.6999999999999998,0.5000000000000001,1.0,0.3636363636363636,1.0,0.0,0.0,Low,2
24,Non-binary,Engineering,Australia,0.1166666666666667,0.22,0.0,0.7272727272727273,1.0,1.0,0.0,High,2
35,Female,Other,India,0.7833333333333331,0.16,0.2,0.9090909090909092,0.0,0.0,0.0,Low,0
36,Prefer not to say,Education,Canada,0.2333333333333334,0.82,0.9,0.2545454545454545,0.5,0.3333333333333333,0.3333333333333333,Medium,0
25,Male,IT,India,0.5833333333333334,0.5000000000000001,1.0,0.5636363636363636,0.0,0.0,0.3333333333333333,Low,0
61,Male,IT,USA,0.4666666666666667,0.28,0.3,0.6909090909090909,1.0,0.6666666666666666,0.6666666666666666,High,2
49,Non-binary,Education,Australia,0.9833333333333332,0.2,0.2,0.6545454545454544,1.0,0.3333333333333333,0.3333333333333333,Medium,2
18,Female,IT,USA,0.7166666666666667,0.3400000000000001,0.0,0.8181818181818182,0.0,1.0,1.0,High,1
24,Male,Education,Australia,0.7499999999999999,0.64,0.2,0.4909090909090909,0.5,1.0,1.0,High,1
51,Prefer not to say,Other,UK,0.6999999999999998,0.4800000000000001,0.7000000000000001,0.3090909090909091,1.0,1.0,0.0,Low,2
31,Female,Sales,Germany,0.35,0.04,0.2,0.8363636363636363,0.0,0.0,0.6666666666666666,Medium,1
51,Non-binary,IT,USA,0.7833333333333331,0.4,0.8,0.2545454545454545,0.0,1.0,0.0,Low,0
47,Non-binary,Finance,Germany,0.9333333333333332,0.38,0.3,0.4545454545454545,1.0,1.0,1.0,High,2
30,Female,Healthcare,Other,0.6666666666666666,0.44,0.6000000000000001,0.4909090909090909,0.0,0.3333333333333333,0.3333333333333333,Low,0
45,Female,Education,Germany,0.8166666666666668,0.5599999999999999,0.0,0.8727272727272727,0.5,0.6666666666666666,1.0,High,1
18,Female,Other,Germany,0.5833333333333334,0.9,0.6000000000000001,0.4909090909090909,1.0,0.3333333333333333,1.0,High,2
27,Prefer not to say,IT,Canada,0.1333333333333333,0.88,0.3,0.8727272727272727,1.0,0.3333333333333333,0.0,High,2
22,Female,Other,Canada,0.6333333333333332,0.84,0.7000000000000001,0.5272727272727272,0.5,0.6666666666666666,0.0,Medium,0
23,Prefer not to say,Finance,Germany,0.2666666666666666,0.4,0.7000000000000001,0.9636363636363636,1.0,0.0,1.0,High,2
19,Male,Healthcare,UK,0.6,0.82,0.7000000000000001,0.4181818181818181,1.0,0.6666666666666666,0.3333333333333333,High,2
36,Prefer not to say,Other,Other,0.0333333333333333,0.44,0.2,0.1636363636363636,0.5,0.0,0.3333333333333333,Medium,0
45,Prefer not to say,Other,Germany,0.7333333333333333,0.5400000000000001,0.5,0.6,1.0,1.0,0.6666666666666666,High,2
60,Female,Education,India,0.8333333333333334,0.22,0.8,0.5636363636363636,0.0,0.6666666666666666,0.3333333333333333,Low,0
25,Non-binary,Other,Canada,0.7499999999999999,0.18,0.6000000000000001,0.6181818181818182,0.5,0.0,0.0,Low,0
26,Male,Other,Germany,0.25,0.92,0.4,0.6909090909090909,0.5,0.3333333333333333,0.6666666666666666,High,1
40,Male,Finance,Other,0.0666666666666667,0.04,0.4,0.7272727272727273,1.0,1.0,1.0,High,2
39,Male,Other,Australia,0.2333333333333334,0.1,0.4,0.1636363636363636,1.0,0.0,0.6666666666666666,Medium,2
42,Prefer not to say,Finance,UK,1.0,0.62,0.2,0.2909090909090909,0.5,0.3333333333333333,0.6666666666666666,Medium,1
57,Male,Sales,Australia,0.6,0.12,0.1,0.509090909090909,0.0,0.6666666666666666,0.3333333333333333,Medium,0
23,Female,Sales,Other,0.7166666666666667,0.62,0.7000000000000001,0.8363636363636363,0.5,0.3333333333333333,0.0,Low,0
64,Prefer not to say,Healthcare,Australia,0.1333333333333333,0.9,0.3,0.5636363636363636,1.0,0.0,1.0,High,2
37,Female,IT,India,1.0,0.66,0.9,0.8181818181818182,0.0,0.6666666666666666,0.3333333333333333,Medium,0
60,Non-binary,Finance,Other,0.7833333333333331,0.06,0.6000000000000001,0.4545454545454545,1.0,0.0,0.3333333333333333,Low,2
28,Female,Healthcare,UK,0.7833333333333331,0.06,0.3,0.3454545454545454,0.0,1.0,1.0,Medium,1
30,Female,Healthcare,Australia,0.2833333333333333,0.06,0.0,0.4545454545454545,0.5,0.3333333333333333,0.0,Medium,0
20,Male,Sales,UK,0.3166666666666667,0.9,0.2,0.3090909090909091,1.0,0.3333333333333333,1.0,High,2
58,Female,Healthcare,Germany,0.7833333333333331,0.62,0.4,0.0181818181818181,1.0,0.0,0.3333333333333333,Low,2
54,Female,Finance,Germany,0.0999999999999999,0.86,0.1,0.1090909090909091,0.0,0.0,0.3333333333333333,Medium,0
55,Prefer not to say,Healthcare,Other,0.4833333333333333,0.12,0.1,0.8727272727272727,1.0,1.0,0.6666666666666666,High,2
55,Female,Finance,Other,0.3666666666666666,0.18,0.6000000000000001,0.6545454545454544,1.0,0.0,0.6666666666666666,Medium,2
40,Male,Education,UK,0.0666666666666667,0.6,0.3,0.6181818181818182,1.0,0.3333333333333333,0.3333333333333333,High,2
36,Prefer not to say,Sales,USA,0.6999999999999998,0.28,0.6000000000000001,0.6727272727272727,0.5,0.0,0.3333333333333333,Low,0
47,Male,Finance,USA,0.2833333333333333,0.1,0.0,0.7818181818181817,1.0,0.3333333333333333,0.6666666666666666,High,2
31,Non-binary,Other,Other,0.5833333333333334,0.9,0.2,0.890909090909091,0.5,0.3333333333333333,0.3333333333333333,High,0
23,Prefer not to say,IT,India,0.9333333333333332,0.32,0.3,0.890909090909091,0.0,0.3333333333333333,0.6666666666666666,Medium,1
47,Prefer not to say,Healthcare,UK,0.6166666666666666,0.22,0.3,0.7454545454545454,0.0,0.6666666666666666,1.0,High,1
65,Prefer not to say,Education,UK,0.7666666666666665,0.7600000000000001,0.0,0.3454545454545454,0.0,1.0,0.0,Medium,0
34,Male,Finance,Other,0.0,0.3400000000000001,0.7000000000000001,0.3272727272727272,0.5,1.0,0.3333333333333333,Medium,0
42,Male,IT,UK,0.6166666666666666,0.0,0.9,0.3818181818181818,0.5,0.0,0.0,Low,0
20,Prefer not to say,Finance,Germany,0.9499999999999998,0.5200000000000001,0.3,0.2181818181818181,1.0,0.0,0.6666666666666666,Medium,2
43,Male,Sales,Other,0.5333333333333333,0.06,0.1,0.4,0.0,0.3333333333333333,1.0,Medium,1
48,Female,Sales,Other,0.9666666666666668,0.62,0.4,0.1636363636363636,0.5,0.3333333333333333,0.0,Low,0
41,Non-binary,Sales,USA,0.8666666666666666,0.7600000000000001,0.3,0.9818181818181818,0.5,1.0,0.3333333333333333,High,0
44,Female,Healthcare,USA,0.1833333333333332,0.64,0.6000000000000001,0.4545454545454545,1.0,0.3333333333333333,1.0,High,2
62,Female,Finance,Australia,0.0499999999999999,0.92,0.3,0.8363636363636363,0.5,0.6666666666666666,1.0,High,1
64,Prefer not to say,Healthcare,USA,0.7833333333333331,0.3400000000000001,1.0,0.890909090909091,1.0,0.0,0.0,Low,2
64,Male,Engineering,Other,0.9,0.98,1.0,0.6,0.0,1.0,0.0,Low,0
22,Male,Healthcare,Germany,0.6999999999999998,0.08,0.9,0.2,0.0,0.3333333333333333,0.0,Low,0
24,Non-binary,Sales,USA,0.5333333333333333,0.7000000000000001,0.2,0.3454545454545454,1.0,0.3333333333333333,0.3333333333333333,High,2
45,Male,IT,USA,0.85,0.32,0.3,0.1090909090909091,0.5,0.3333333333333333,0.0,Low,0
51,Prefer not to say,Engineering,USA,0.65,0.2,0.1,0.7454545454545454,0.5,0.3333333333333333,0.0,Medium,0
26,Male,Finance,Canada,0.3333333333333333,0.32,0.3,0.3636363636363636,0.0,0.0,0.3333333333333333,Low,0
50,Female,Finance,UK,0.1333333333333333,0.14,0.9,0.5272727272727272,0.5,0.0,0.3333333333333333,Low,0
54,Prefer not to say,Healthcare,Other,0.6833333333333332,0.32,0.9,0.1454545454545454,0.0,1.0,0.6666666666666666,Low,1
18,Male,Education,Canada,0.2999999999999999,0.7000000000000001,0.5,0.2727272727272727,1.0,0.3333333333333333,0.6666666666666666,High,2
61,Prefer not to say,IT,India,0.4,0.36,0.9,0.2727272727272727,0.0,0.0,0.3333333333333333,Low,0
52,Non-binary,Finance,UK,0.5333333333333333,0.28,0.6000000000000001,0.9090909090909092,0.5,0.0,0.6666666666666666,Medium,1
24,Prefer not to say,Engineering,Australia,0.8000000000000002,0.82,1.0,0.3818181818181818,1.0,0.6666666666666666,0.6666666666666666,High,2
38,Male,Engineering,Australia,0.1833333333333332,0.4,0.3,0.8545454545454546,0.0,0.0,0.0,Medium,0
37,Male,Education,USA,0.8833333333333334,0.02,1.0,0.7272727272727273,0.5,0.3333333333333333,0.0,Low,0
36,Prefer not to say,Healthcare,USA,0.6333333333333332,0.22,0.8,0.2,0.5,0.0,0.6666666666666666,Low,1
55,Prefer not to say,Healthcare,USA,0.6666666666666666,0.14,0.4,0.3636363636363636,0.0,1.0,0.3333333333333333,Low,0
34,Prefer not to say,Finance,Canada,0.2666666666666666,0.64,0.1,0.7090909090909091,0.0,0.3333333333333333,1.0,High,1
56,Prefer not to say,Education,UK,0.5499999999999999,0.84,0.2,0.3454545454545454,0.5,0.3333333333333333,1.0,High,1
23,Non-binary,Finance,Australia,0.7666666666666665,0.38,0.9,0.1272727272727272,0.0,1.0,0.6666666666666666,Low,1
64,Non-binary,Sales,Germany,0.4999999999999999,1.0,0.1,0.7636363636363637,0.5,0.6666666666666666,0.3333333333333333,High,0
25,Non-binary,Other,USA,0.0999999999999999,0.4,0.6000000000000001,0.1272727272727272,0.5,1.0,0.0,Medium,0
44,Non-binary,Education,India,0.85,0.32,1.0,0.4727272727272728,0.5,0.3333333333333333,1.0,Low,1
65,Female,IT,India,0.8166666666666668,0.0,0.6000000000000001,0.3454545454545454,1.0,0.0,0.3333333333333333,Low,2
62,Prefer not to say,IT,Other,0.0333333333333333,1.0,0.0,0.1636363636363636,1.0,0.6666666666666666,1.0,High,2
23,Prefer not to say,Healthcare,UK,0.65,0.88,0.2,0.2181818181818181,0.0,1.0,1.0,High,1
62,Non-binary,Sales,Australia,0.6333333333333332,1.0,0.6000000000000001,0.4,1.0,0.0,0.0,Medium,2
32,Prefer not to say,Sales,Australia,1.0,0.82,0.7000000000000001,0.0363636363636363,0.0,1.0,0.3333333333333333,Low,0
24,Male,Finance,Canada,0.2166666666666666,0.06,0.8,0.8545454545454546,0.5,0.6666666666666666,1.0,High,1
54,Non-binary,IT,Canada,0.65,0.7600000000000001,0.2,0.0545454545454545,1.0,0.0,0.6666666666666666,High,2
21,Prefer not to say,Sales,Canada,0.6166666666666666,0.36,0.6000000000000001,0.8,0.0,0.0,0.0,Low,0
57,Female,Finance,Other,0.2666666666666666,0.62,0.6000000000000001,0.1272727272727272,1.0,1.0,0.6666666666666666,High,2
28,Non-binary,Engineering,USA,0.5499999999999999,0.0,0.2,0.0909090909090909,0.0,0.0,0.6666666666666666,Low,1
18,Female,IT,India,0.6,0.12,0.1,0.890909090909091,1.0,1.0,1.0,High,2
25,Prefer not to say,Education,UK,0.0833333333333333,0.9,0.0,0.0545454545454545,0.0,0.3333333333333333,0.6666666666666666,High,1
46,Male,Healthcare,India,0.0999999999999999,0.12,0.0,0.7090909090909091,0.5,0.6666666666666666,0.0,High,0
46,Female,IT,Other,0.2833333333333333,1.0,0.5,0.2545454545454545,1.0,0.6666666666666666,0.3333333333333333,High,2
49,Prefer not to say,Education,Australia,0.9166666666666666,0.84,1.0,0.9454545454545454,0.0,0.0,0.3333333333333333,Low,0
43,Non-binary,Education,India,0.6999999999999998,0.42,0.8,0.4181818181818181,1.0,0.0,0.3333333333333333,Low,2
56,Non-binary,Healthcare,Canada,0.25,0.28,0.4,0.2363636363636363,0.5,0.3333333333333333,0.6666666666666666,Medium,1
46,Prefer not to say,Education,Australia,0.4,0.7600000000000001,1.0,0.5818181818181818,1.0,0.6666666666666666,0.6666666666666666,High,2
28,Non-binary,IT,Canada,0.9499999999999998,0.5599999999999999,0.9,0.6727272727272727,0.0,0.6666666666666666,0.6666666666666666,Medium,1
51,Female,Other,Other,0.85,0.4800000000000001,0.7000000000000001,0.9272727272727272,0.5,1.0,0.3333333333333333,Medium,0
47,Male,Engineering,USA,0.3333333333333333,0.62,0.5,0.4363636363636363,0.5,0.3333333333333333,0.3333333333333333,Medium,0
41,Non-binary,Engineering,UK,0.4999999999999999,0.7800000000000001,0.4,0.4363636363636363,1.0,1.0,0.6666666666666666,High,2
51,Prefer not to say,IT,UK,0.2833333333333333,0.3400000000000001,0.8,0.5454545454545454,0.0,0.3333333333333333,0.0,Low,0
56,Male,Sales,Canada,0.4333333333333332,0.5599999999999999,0.0,0.4181818181818181,0.5,0.3333333333333333,0.0,Medium,0
64,Male,Engineering,UK,0.3333333333333333,0.6,0.5,0.9636363636363636,1.0,0.0,1.0,High,2
57,Female,Education,Canada,0.5166666666666665,0.98,0.8,0.509090909090909,0.5,1.0,0.0,Medium,0
36,Non-binary,Other,Germany,0.9166666666666666,0.14,1.0,0.509090909090909,0.0,0.3333333333333333,0.0,Low,0
51,Male,Education,Germany,0.1166666666666667,0.02,0.0,0.6545454545454544,0.5,0.6666666666666666,1.0,High,1
49,Female,Healthcare,Other,0.7499999999999999,0.92,0.2,0.3090909090909091,0.0,0.6666666666666666,0.3333333333333333,Medium,0
44,Female,Other,Other,0.3333333333333333,0.12,0.0,0.8181818181818182,1.0,0.0,1.0,High,2
36,Non-binary,Sales,India,0.4,0.5000000000000001,0.0,0.4545454545454545,1.0,1.0,0.0,High,2
36,Male,Education,Other,0.9333333333333332,0.1,0.9,0.6,0.0,1.0,1.0,Low,1
48,Non-binary,Engineering,Other,0.2666666666666666,0.32,0.5,0.0181818181818181,0.0,0.6666666666666666,0.6666666666666666,Medium,1
28,Male,Education,USA,0.5499999999999999,0.84,0.5,0.8,0.0,1.0,0.6666666666666666,High,1
36,Female,Sales,Germany,0.5499999999999999,0.28,0.7000000000000001,0.1272727272727272,0.5,0.0,1.0,Low,1
27,Non-binary,Finance,Germany,0.1166666666666667,0.24,0.4,0.7272727272727273,1.0,0.3333333333333333,0.6666666666666666,High,2
29,Prefer not to say,Education,USA,0.4666666666666667,0.24,0.7000000000000001,0.6727272727272727,0.5,0.3333333333333333,0.0,Low,0
27,Non-binary,IT,UK,0.0499999999999999,0.36,0.5,0.890909090909091,0.0,0.0,0.3333333333333333,Medium,0
22,Non-binary,Healthcare,UK,0.7166666666666667,0.5200000000000001,0.0,0.1818181818181818,0.0,0.6666666666666666,0.6666666666666666,Medium,1
52,Female,Engineering,Germany,0.2166666666666666,0.7000000000000001,1.0,0.8,1.0,1.0,0.3333333333333333,High,2
62,Non-binary,Engineering,Australia,0.4999999999999999,0.7400000000000001,0.3,0.1454545454545454,0.5,0.6666666666666666,1.0,High,1
30,Female,Sales,Canada,0.9499999999999998,0.82,0.9,0.4,0.5,0.0,0.0,Low,0
42,Prefer not to say,Engineering,Canada,0.5166666666666665,0.12,0.8,0.4363636363636363,1.0,0.0,0.3333333333333333,Low,2
43,Prefer not to say,Engineering,Other,0.2166666666666666,0.08,0.9,0.4909090909090909,0.5,0.0,0.0,Low,0
49,Female,Other,Germany,0.2666666666666666,0.28,0.9,0.890909090909091,1.0,0.3333333333333333,1.0,High,2
27,Non-binary,Engineering,UK,0.7833333333333331,0.96,0.0,0.6727272727272727,1.0,0.6666666666666666,0.3333333333333333,High,2
47,Female,IT,India,0.0999999999999999,0.86,0.5,0.6,0.5,0.3333333333333333,0.3333333333333333,High,0
45,Non-binary,Finance,Germany,0.85,0.22,0.0,0.5272727272727272,0.0,0.6666666666666666,1.0,Medium,1
35,Male,Other,USA,0.5666666666666668,0.3400000000000001,0.0,0.9818181818181818,0.5,1.0,1.0,High,1
62,Male,Sales,Germany,0.7499999999999999,0.96,0.8,0.2,0.0,0.6666666666666666,0.0,Low,0
64,Prefer not to say,Education,Canada,0.9333333333333332,0.7800000000000001,0.7000000000000001,0.0909090909090909,0.5,0.6666666666666666,0.6666666666666666,Medium,1
56,Prefer not to say,Healthcare,USA,0.0999999999999999,0.64,0.6000000000000001,0.6727272727272727,0.5,0.6666666666666666,0.6666666666666666,High,1
64,Prefer not to say,Healthcare,Canada,0.4,0.5000000000000001,0.2,0.1272727272727272,0.0,0.0,0.0,Low,0
27,Non-binary,Education,India,0.35,0.8000000000000002,0.4,0.4909090909090909,1.0,1.0,0.3333333333333333,High,2
28,Male,Healthcare,UK,0.1666666666666666,0.3,0.8,0.7636363636363637,0.0,0.0,0.3333333333333333,Low,0
64,Prefer not to say,Engineering,India,0.8166666666666668,0.9,0.1,0.6727272727272727,0.5,1.0,0.3333333333333333,High,0
63,Prefer not to say,Finance,Australia,0.4666666666666667,0.2,0.1,0.6909090909090909,0.0,1.0,0.0,Medium,0
56,Male,Other,Germany,0.6999999999999998,0.1,0.3,0.7272727272727273,0.5,0.6666666666666666,0.0,Medium,0
61,Male,Education,USA,0.5166666666666665,0.88,0.3,0.8727272727272727,0.0,0.3333333333333333,0.3333333333333333,High,0
49,Prefer not to say,IT,Germany,0.8000000000000002,0.42,0.0,0.3636363636363636,0.0,0.0,0.0,Low,0
25,Prefer not to say,Engineering,Other,0.4333333333333332,0.3,0.6000000000000001,0.8363636363636363,0.5,1.0,0.6666666666666666,High,1
61,Non-binary,Engineering,India,0.0499999999999999,0.18,0.5,0.2727272727272727,0.0,0.6666666666666666,0.0,Low,0
28,Male,Education,India,0.8666666666666666,0.92,0.8,0.1090909090909091,0.5,0.6666666666666666,1.0,Medium,1
57,Male,IT,Canada,0.8833333333333334,0.7800000000000001,0.9,0.2363636363636363,1.0,0.0,0.0,Low,2
51,Male,Engineering,Canada,0.25,0.08,0.1,0.4363636363636363,1.0,0.6666666666666666,0.6666666666666666,High,2
36,Prefer not to say,IT,Other,0.9166666666666666,0.5400000000000001,0.5,0.5454545454545454,1.0,1.0,0.0,Medium,2
65,Non-binary,Healthcare,Germany,0.9166666666666666,0.14,1.0,0.2,0.0,0.3333333333333333,1.0,Low,1
44,Non-binary,Education,Germany,0.2999999999999999,0.26,0.2,0.2545454545454545,0.5,1.0,1.0,High,1
46,Female,Sales,Germany,0.0166666666666666,0.94,0.8,0.2,1.0,0.6666666666666666,1.0,High,2
39,Non-binary,Other,Other,0.5833333333333334,0.5000000000000001,0.4,0.7454545454545454,0.5,1.0,0.3333333333333333,High,0
31,Female,Other,India,0.4,0.06,0.4,0.8545454545454546,1.0,0.3333333333333333,1.0,High,2
25,Female,Engineering,Canada,0.0499999999999999,0.28,0.2,0.7090909090909091,0.5,1.0,1.0,High,1
58,Female,Education,Australia,0.3666666666666666,0.3,0.0,0.6727272727272727,0.0,0.6666666666666666,0.6666666666666666,High,1
51,Non-binary,Healthcare,UK,0.5333333333333333,0.44,0.0,0.0909090909090909,0.0,0.3333333333333333,0.0,Low,0
49,Male,IT,Australia,0.1333333333333333,0.42,0.5,0.2727272727272727,0.5,0.6666666666666666,0.6666666666666666,High,1
32,Male,Healthcare,Other,0.0,0.4,0.5,0.6363636363636364,0.0,0.6666666666666666,0.0,Medium,0
45,Male,IT,UK,0.5833333333333334,0.96,0.1,0.0181818181818181,1.0,1.0,0.6666666666666666,High,2
43,Male,Education,UK,0.65,0.92,0.8,0.1272727272727272,0.0,0.0,0.6666666666666666,Low,1
